class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
Vegetation,2109,4670,5719,3214,1282,1771,1292,6180,361397.262,3768448.711
Vegetation,2165,4382,5304,3256,1355,1772,1500,5576,361372.508,3768396.454
Vegetation,2104,4728,5793,3187,1267,1764,1310,6247,361390.792,3768432.201
Vegetation,2074,4695,5726,3149,1236,1714,1282,6161,361379.566,3768427.240
Vegetation,2109,4686,5747,3189,1269,1740,1320,6292,361381.292,3768410.892
Vegetation,2206,4640,5584,3294,1266,1804,1343,5876,361384.453,3768397.915
Vegetation,2165,4750,5826,3230,1262,1816,1331,6375,361396.167,3768410.710
Vegetation,2168,4325,5287,3304,1616,1970,1792,5167,361386.243,3768460.427
Vegetation,2071,4662,5645,3167,1278,1692,1310,6071,361369.595,3768415.648
Vegetation,2164,4457,5412,3214,1282,1741,1384,5997,361374.676,3768444.665
Vegetation,2113,4530,5486,3202,1297,1714,1343,6059,361376.493,3768408.653
Vegetation,2165,4382,5304,3256,1355,1772,1500,5576,361379.817,3768397.394
Vegetation,2101,4636,5654,3165,1216,1700,1281,6197,361372.273,3768433.304
Vegetation,2177,4554,5612,3314,1405,1907,1484,6018,361392.281,3768460.919
Vegetation,2109,4686,5747,3189,1269,1740,1320,6292,361384.275,3768419.623
Vegetation,2109,4686,5747,3189,1269,1740,1320,6292,361389.925,3768411.885
Vegetation,2074,4695,5726,3149,1236,1714,1282,6161,361376.015,3768427.401
Vegetation,2121,4614,5620,3201,1226,1703,1324,6296,361369.793,3768432.874
Vegetation,2179,4757,5859,3243,1268,1834,1350,6306,361401.340,3768447.224
Vegetation,2164,4457,5412,3214,1282,1741,1384,5997,361376.082,3768446.122
Vegetation,2071,4673,5720,3162,1234,1682,1269,5991,361384.461,3768439.729
Vegetation,2074,4695,5726,3149,1236,1714,1282,6161,361375.377,3768420.177
Vegetation,2109,4686,5747,3189,1269,1740,1320,6292,361381.877,3768418.730
Vegetation,2073,4712,5779,3156,1251,1712,1321,6152,361383.241,3768425.718
Vegetation,2109,4670,5719,3214,1282,1771,1292,6180,361399.005,3768442.627
Vegetation,2109,4670,5719,3214,1282,1771,1292,6180,361394.868,3768444.517
Vegetation,2101,4636,5654,3165,1216,1700,1281,6197,361377.118,3768435.785
Vegetation,2165,4750,5826,3230,1262,1816,1331,6375,361395.244,3768415.184
Vegetation,2109,4670,5719,3214,1282,1771,1292,6180,361393.497,3768442.771
Vegetation,2074,4695,5726,3149,1236,1714,1282,6161,361370.887,3768427.274
Vegetation,2207,4766,5809,3272,1271,1804,1361,6383,361391.804,3768402.234
Vegetation,2121,4614,5620,3201,1226,1703,1324,6296,361369.344,3768438.575
Vegetation,2071,4673,5720,3162,1234,1682,1269,5991,361387.246,3768430.710
Vegetation,2083,4634,5627,3166,1248,1687,1290,6193,361373.845,3768418.849
Vegetation,2109,4670,5719,3214,1282,1771,1292,6180,361395.215,3768440.345
Vegetation,2165,4750,5826,3230,1262,1816,1331,6375,361396.947,3768414.712
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361384.822,3768458.955
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361385.454,3768457.125
Vegetation,2109,4670,5719,3214,1282,1771,1292,6180,361391.973,3768442.994
Vegetation,2236,4092,4891,3292,1290,1756,1517,5008,361368.233,3768453.400
Vegetation,2122,4754,5829,3192,1236,1792,1311,6332,361398.488,3768423.786
Vegetation,2122,4754,5829,3192,1236,1792,1311,6332,361390.148,3768426.518
Vegetation,2074,4695,5726,3149,1236,1714,1282,6161,361371.579,3768422.421
Vegetation,2154,4662,5682,3235,1264,1746,1336,6204,361388.795,3768400.516
Vegetation,2164,4457,5412,3214,1282,1741,1384,5997,361371.205,3768444.077
Vegetation,2109,4686,5747,3189,1269,1740,1320,6292,361384.637,3768418.581
Vegetation,2104,4728,5793,3187,1267,1764,1310,6247,361392.811,3768431.999
Vegetation,2104,4570,5571,3205,1229,1682,1298,5852,361388.077,3768448.448
Vegetation,2193,4355,5266,3249,1270,1785,1385,6080,361368.780,3768445.802
Vegetation,2165,4750,5826,3230,1262,1816,1331,6375,361395.405,3768414.498
Vegetation,2101,4636,5654,3165,1216,1700,1281,6197,361370.316,3768439.803
Vegetation,2101,4636,5654,3165,1216,1700,1281,6197,361373.989,3768434.193
Vegetation,2071,4673,5720,3162,1234,1682,1269,5991,361382.515,3768436.150
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361383.677,3768459.857
Vegetation,2071,4673,5720,3162,1234,1682,1269,5991,361389.849,3768435.046
Vegetation,2071,4662,5645,3167,1278,1692,1310,6071,361369.545,3768417.596
Vegetation,2122,4754,5829,3192,1236,1792,1311,6332,361397.766,3768422.346
Vegetation,2073,4712,5779,3156,1251,1712,1321,6152,361380.649,3768429.128
Vegetation,2101,4636,5654,3165,1216,1700,1281,6197,361377.923,3768434.331
Vegetation,2165,4382,5304,3256,1355,1772,1500,5576,361370.421,3768394.761
Vegetation,2074,4695,5726,3149,1236,1714,1282,6161,361376.147,3768422.233
Vegetation,2133,4612,5659,3257,1267,1704,1314,5991,361392.116,3768458.398
Vegetation,2241,4752,5850,3344,1285,1803,1357,6604,361402.903,3768462.984
Vegetation,2109,4670,5719,3214,1282,1771,1292,6180,361390.301,3768445.207
Vegetation,2236,4092,4891,3292,1290,1756,1517,5008,361368.766,3768454.219
Vegetation,2121,4614,5620,3201,1226,1703,1324,6296,361368.751,3768435.641
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361382.927,3768454.571
Vegetation,2113,4530,5486,3202,1297,1714,1343,6059,361376.536,3768403.986
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361380.252,3768455.625
Vegetation,2133,4612,5659,3257,1267,1704,1314,5991,361393.514,3768459.945
Vegetation,2164,4457,5412,3214,1282,1741,1384,5997,361376.883,3768443.176
Vegetation,2104,4570,5571,3205,1229,1682,1298,5852,361384.711,3768446.139
Vegetation,2207,4766,5809,3272,1271,1804,1361,6383,361390.234,3768406.515
Vegetation,2165,4382,5304,3256,1355,1772,1500,5576,361374.095,3768396.019
Vegetation,2109,4686,5747,3189,1269,1740,1320,6292,361384.185,3768410.082
Vegetation,2207,4766,5809,3272,1271,1804,1361,6383,361393.806,3768406.560
Vegetation,2206,4640,5584,3294,1266,1804,1343,5876,361384.824,3768398.486
Vegetation,2206,4640,5584,3294,1266,1804,1343,5876,361381.066,3768395.433
Vegetation,2122,4754,5829,3192,1236,1792,1311,6332,361399.176,3768428.331
Vegetation,2104,4728,5793,3187,1267,1764,1310,6247,361394.831,3768432.640
Vegetation,2104,4728,5793,3187,1267,1764,1310,6247,361395.737,3768433.969
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361384.402,3768452.633
Vegetation,2154,4662,5682,3235,1264,1746,1336,6204,361387.685,3768402.436
Vegetation,2073,4712,5779,3156,1251,1712,1321,6152,361385.842,3768421.150
Vegetation,2177,4554,5612,3314,1405,1907,1484,6018,361399.137,3768462.825
Vegetation,2165,4382,5304,3256,1355,1772,1500,5576,361379.360,3768397.017
Vegetation,2202,4266,5153,3264,1268,1754,1453,5385,361373.522,3768451.734
Vegetation,2165,4750,5826,3230,1262,1816,1331,6375,361395.277,3768415.752
Vegetation,2165,4382,5304,3256,1355,1772,1500,5576,361377.315,3768396.797
Vegetation,2165,4382,5304,3256,1355,1772,1500,5576,361374.764,3768399.538
Vegetation,2164,4457,5412,3214,1282,1741,1384,5997,361371.932,3768445.228
Vegetation,2090,4527,5473,3188,1278,1702,1334,5875,361369.643,3768409.029
Vegetation,2193,4355,5266,3249,1270,1785,1385,6080,361368.012,3768448.514
Vegetation,2073,4712,5779,3156,1251,1712,1321,6152,361383.912,3768422.716
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361388.912,3768452.095
Vegetation,2164,4457,5412,3214,1282,1741,1384,5997,361376.339,3768449.382
Vegetation,2104,4570,5571,3205,1229,1682,1298,5852,361383.290,3768449.772
Vegetation,2154,4662,5682,3235,1264,1746,1336,6204,361389.408,3768400.967
Vegetation,2179,4757,5859,3243,1268,1834,1350,6306,361402.281,3768449.424
Vegetation,2122,4754,5829,3192,1236,1792,1311,6332,361393.201,3768422.869
Vegetation,2136,4454,5426,3252,1216,1630,1344,5676,361386.275,3768456.506
Vegetation,2101,4636,5654,3165,1216,1700,1281,6197,361377.595,3768430.353
Vegetation,2104,4728,5793,3187,1267,1764,1310,6247,361390.669,3768435.794
Vegetation,2074,4695,5726,3149,1236,1714,1282,6161,361370.373,3768428.300
Vegetation,2165,4750,5826,3230,1262,1816,1331,6375,361395.411,3768412.980
Vegetation,2207,4766,5809,3272,1271,1804,1361,6383,361390.933,3768402.646
Vegetation,2154,4662,5682,3235,1264,1746,1336,6204,361387.363,3768406.643
Vegetation,2179,4757,5859,3243,1268,1834,1350,6306,361400.116,3768441.089
Vegetation,2113,4530,5486,3202,1297,1714,1343,6059,361375.743,3768402.396
Vegetation,2101,4636,5654,3165,1216,1700,1281,6197,361375.060,3768437.984
Vegetation,2286,4441,5308,3046,1345,1718,1485,5961,361687.460,3768370.668
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361662.435,3768367.589
Vegetation,2186,4251,5002,2884,1327,1672,1500,5452,361665.624,3768389.233
Vegetation,1843,3397,4176,2484,1122,1249,1166,3215,361666.626,3768404.812
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361671.892,3768352.092
Vegetation,2287,4356,5162,3010,1464,1904,1783,5423,361676.818,3768378.448
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361682.489,3768352.164
Vegetation,2389,4497,5277,3186,1407,1926,1706,5112,361657.227,3768369.165
Vegetation,2446,4820,5699,3413,1349,1830,1600,5508,361698.402,3768351.999
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361675.632,3768402.550
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361684.677,3768354.297
Vegetation,2350,4756,5702,3276,1478,1848,1588,5564,361690.006,3768367.980
Vegetation,2061,3798,4368,2568,1334,1607,1549,3953,361690.707,3768400.786
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361673.795,3768409.485
Vegetation,2219,4116,4736,2796,1308,1646,1495,4543,361692.083,3768395.001
Vegetation,2147,3948,4524,2683,1492,1784,1750,4959,361688.815,3768397.317
Vegetation,2259,4243,4920,2883,1532,1783,1752,5127,361683.773,3768380.952
Vegetation,2186,4186,4880,2824,1434,1906,1742,5495,361676.991,3768388.366
Vegetation,2389,4497,5277,3186,1407,1926,1706,5112,361653.983,3768369.115
Vegetation,2136,4206,5065,2924,1331,1771,1377,5908,361659.384,3768396.008
Vegetation,2331,4598,5520,3206,1317,1716,1381,5832,361689.953,3768363.497
Vegetation,2286,4441,5308,3046,1345,1718,1485,5961,361687.734,3768376.969
Vegetation,2333,4866,5762,3271,1444,1796,1592,5743,361701.746,3768374.248
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361673.897,3768359.266
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361661.008,3768375.842
Vegetation,2446,4820,5699,3413,1349,1830,1600,5508,361690.817,3768357.588
Vegetation,2522,5053,5953,3473,1460,2010,1724,5751,361700.290,3768355.694
Vegetation,2136,4206,5065,2924,1331,1771,1377,5908,361657.518,3768394.199
Vegetation,2230,4512,5458,3121,1396,1993,1436,6460,361645.053,3768397.499
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361687.785,3768358.660
Vegetation,2061,3798,4368,2568,1334,1607,1549,3953,361697.325,3768405.621
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361675.460,3768403.904
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361669.086,3768373.118
Vegetation,1759,3120,3668,2242,1105,1379,1192,3855,361683.693,3768410.382
Vegetation,2041,3733,4360,2544,1428,1800,1716,5377,361701.181,3768413.253
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361687.371,3768351.857
Vegetation,2389,4497,5277,3186,1407,1926,1706,5112,361653.476,3768365.353
Vegetation,2301,4611,5508,3134,1421,1900,1538,5864,361695.720,3768371.582
Vegetation,2390,4816,5826,3346,1414,2020,1506,6340,361639.591,3768388.108
Vegetation,1877,3394,3927,2348,1285,1511,1419,3866,361698.790,3768412.601
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361670.435,3768351.541
Vegetation,2389,4497,5277,3186,1407,1926,1706,5112,361655.325,3768360.067
Vegetation,2287,4356,5162,3010,1464,1904,1783,5423,361670.253,3768373.473
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361683.889,3768358.063
Vegetation,2259,4243,4920,2883,1532,1783,1752,5127,361686.226,3768389.532
Vegetation,2260,4438,5287,3063,1321,1812,1418,5908,361656.789,3768385.556
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361660.297,3768360.450
Vegetation,2382,4689,5484,3285,1371,1902,1535,6044,361666.612,3768359.205
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361660.843,3768362.376
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361674.715,3768406.450
Vegetation,2041,3733,4360,2544,1428,1800,1716,5377,361702.818,3768414.119
Vegetation,2172,4053,4772,2762,1402,1785,1618,5232,361701.177,3768403.429
Vegetation,2363,4557,5396,3208,1364,1858,1490,5836,361643.151,3768379.476
Vegetation,2172,4053,4772,2762,1402,1785,1618,5232,361706.295,3768408.920
Vegetation,2382,4689,5484,3285,1371,1902,1535,6044,361665.114,3768354.367
Vegetation,1759,3120,3668,2242,1105,1379,1192,3855,361684.428,3768411.616
Vegetation,1877,3394,3927,2348,1285,1511,1419,3866,361699.657,3768413.339
Vegetation,1843,3397,4176,2484,1122,1249,1166,3215,361663.368,3768405.711
Vegetation,2286,4441,5308,3046,1345,1718,1485,5961,361686.013,3768378.449
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361671.809,3768406.830
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361668.992,3768378.520
Vegetation,2382,4689,5484,3285,1371,1902,1535,6044,361662.691,3768350.738
Vegetation,2287,4356,5162,3010,1464,1904,1783,5423,361674.992,3768373.230
Vegetation,2389,4497,5277,3186,1407,1926,1706,5112,361652.489,3768366.100
Vegetation,2033,3931,4683,2701,1179,1511,1312,4584,361661.493,3768391.191
Vegetation,2037,3845,4503,2620,1236,1636,1466,5408,361673.377,3768393.507
Vegetation,2061,3798,4368,2568,1334,1607,1549,3953,361694.936,3768403.174
Vegetation,2299,4387,5116,2985,1378,1783,1497,5663,361691.429,3768387.831
Vegetation,2037,3845,4503,2620,1236,1636,1466,5408,361677.616,3768393.551
Vegetation,2254,4348,5138,2960,1494,1727,1630,5544,361705.736,3768393.170
Vegetation,2136,4206,5065,2924,1331,1771,1377,5908,361653.323,3768392.027
Vegetation,2308,4619,5468,3130,1536,1879,1656,5747,361700.468,3768385.437
Vegetation,2260,4438,5287,3063,1321,1812,1418,5908,361652.841,3768386.367
Vegetation,1960,3748,4561,2703,1231,1570,1256,4504,361653.032,3768402.146
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361685.151,3768352.590
Vegetation,2308,4619,5468,3130,1536,1879,1656,5747,361700.311,3768384.968
Vegetation,2186,4186,4880,2824,1434,1906,1742,5495,361673.646,3768382.647
Vegetation,2405,5011,5924,3386,1388,1866,1542,6020,361701.597,3768362.846
Vegetation,2147,3948,4524,2683,1492,1784,1750,4959,361688.073,3768396.607
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361678.184,3768355.973
Vegetation,2331,4598,5520,3206,1317,1716,1381,5832,361686.676,3768366.477
Vegetation,2186,4186,4880,2824,1434,1906,1742,5495,361675.934,3768388.027
Vegetation,1950,3558,4120,2447,1229,1607,1397,4856,361685.939,3768403.947
Vegetation,2147,3948,4524,2683,1492,1784,1750,4959,361683.875,3768396.502
Vegetation,2230,4512,5458,3121,1396,1993,1436,6460,361648.856,3768391.671
Vegetation,2446,4820,5699,3413,1349,1830,1600,5508,361695.359,3768358.330
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361660.922,3768361.635
Vegetation,2433,4595,5440,3262,1482,1956,1758,5071,361650.001,3768352.534
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361664.272,3768371.077
Vegetation,2230,4512,5458,3121,1396,1993,1436,6460,361646.793,3768398.661
Vegetation,2286,4441,5308,3046,1345,1718,1485,5961,361683.285,3768376.919
Vegetation,2348,4537,5376,3174,1336,1760,1514,5849,361678.891,3768365.670
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361678.068,3768354.305
Vegetation,2433,4595,5440,3262,1482,1956,1758,5071,361655.696,3768356.570
Vegetation,1843,3397,4176,2484,1122,1249,1166,3215,361660.630,3768403.668
Vegetation,2041,3733,4360,2544,1428,1800,1716,5377,361707.773,3768416.517
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361679.343,3768357.390
Vegetation,2033,3931,4683,2701,1179,1511,1312,4584,361667.639,3768396.991
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361676.367,3768406.235
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361680.165,3768358.919
Vegetation,2382,4689,5484,3285,1371,1902,1535,6044,361664.975,3768356.554
Vegetation,2446,4820,5699,3413,1349,1830,1600,5508,361697.204,3768354.663
Vegetation,2433,4595,5440,3262,1482,1956,1758,5071,361655.394,3768356.996
Vegetation,2363,4557,5396,3208,1364,1858,1490,5836,361646.000,3768376.656
Vegetation,2299,4387,5116,2985,1378,1783,1497,5663,361695.430,3768385.393
Vegetation,1843,3397,4176,2484,1122,1249,1166,3215,361667.592,3768401.237
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361664.956,3768375.690
Vegetation,2299,4387,5116,2985,1378,1783,1497,5663,361698.155,3768388.844
Vegetation,2037,3845,4503,2620,1236,1636,1466,5408,361679.212,3768394.428
Vegetation,2331,4445,5226,3120,1327,1860,1435,5798,361651.366,3768378.346
Vegetation,2433,4595,5440,3262,1482,1956,1758,5071,361653.964,3768357.080
Vegetation,2433,4595,5440,3262,1482,1956,1758,5071,361656.358,3768358.398
Vegetation,2287,4356,5162,3010,1464,1904,1783,5423,361672.186,3768378.616
Vegetation,2147,3948,4524,2683,1492,1784,1750,4959,361686.745,3768393.893
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361673.339,3768355.957
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361665.203,3768367.248
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361662.824,3768371.082
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361666.903,3768362.682
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361667.163,3768376.730
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361679.728,3768401.307
Vegetation,1950,3558,4120,2447,1229,1607,1397,4856,361685.567,3768405.542
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361668.163,3768370.786
Vegetation,2033,3931,4683,2701,1179,1511,1312,4584,361668.928,3768398.612
Vegetation,2286,4441,5308,3046,1345,1718,1485,5961,361680.492,3768376.417
Vegetation,2367,4503,5295,3168,1493,1984,1767,5240,361661.259,3768368.261
Vegetation,2041,3733,4360,2544,1428,1800,1716,5377,361700.850,3768413.408
Vegetation,2061,3798,4368,2568,1334,1607,1549,3953,361694.684,3768407.233
Vegetation,2299,4387,5116,2985,1378,1783,1497,5663,361692.095,3768386.853
Vegetation,2328,4627,5561,3217,1359,1908,1462,6140,361643.956,3768388.851
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361660.362,3768373.109
Vegetation,2136,4206,5065,2924,1331,1771,1377,5908,361658.244,3768396.202
Vegetation,2299,4387,5116,2985,1378,1783,1497,5663,361696.562,3768388.558
Vegetation,2260,4438,5287,3063,1321,1812,1418,5908,361656.200,3768385.542
Vegetation,2331,4445,5226,3120,1327,1860,1435,5798,361659.632,3768371.676
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361662.260,3768376.378
Vegetation,2041,3733,4360,2544,1428,1800,1716,5377,361706.503,3768410.911
Vegetation,2328,4627,5561,3217,1359,1908,1462,6140,361642.817,3768385.578
Vegetation,2033,3931,4683,2701,1179,1511,1312,4584,361662.524,3768394.775
Vegetation,2369,4728,5523,3318,1301,1794,1435,6049,361675.391,3768355.963
Vegetation,2333,4866,5762,3271,1444,1796,1592,5743,361702.277,3768370.622
Vegetation,1840,3333,4029,2399,1152,1444,1259,4528,361670.569,3768401.142
Vegetation,2302,4357,5135,3034,1478,1896,1689,5392,361661.705,3768375.262
Vegetation,2172,4053,4772,2762,1402,1785,1618,5232,361700.669,3768404.313
Vegetation,2423,4547,5408,3231,1462,1922,1744,4861,361647.277,3768357.811
Vegetation,2033,3931,4683,2701,1179,1511,1312,4584,361667.923,3768396.058
Vegetation,2186,4186,4880,2824,1434,1906,1742,5495,361678.685,3768384.348
Vegetation,2494,4779,5670,3407,1337,1841,1467,6635,361652.304,3768348.495
Vegetation,2395,4712,5556,3361,1272,1703,1388,5267,361684.878,3768357.821
Vegetation,2219,4116,4736,2796,1308,1646,1495,4543,361695.226,3768395.482
Vegetation,2287,4356,5162,3010,1464,1904,1783,5423,361675.645,3768371.258
Vegetation,2763,4925,5542,3865,1728,2210,1998,5725,363012.887,3768497.256
Vegetation,2365,4356,5042,3435,1380,1775,1590,5431,362973.137,3768462.946
Vegetation,2215,4341,5099,3277,1338,1740,1464,5579,362999.905,3768441.306
Vegetation,2771,5229,5943,3842,1877,2462,2258,5980,363029.250,3768481.310
Vegetation,2610,5127,5815,3789,1454,2144,1706,6555,363008.203,3768463.175
Vegetation,2328,3590,3963,3438,1570,1888,2002,3785,363033.420,3768531.440
Vegetation,2329,4035,4560,3397,1415,1918,1624,5742,362973.355,3768491.658
Vegetation,2546,4765,5392,3683,1461,1926,1644,5700,362985.295,3768478.048
Vegetation,2672,5337,6181,3713,1508,2192,1671,6702,363031.452,3768471.128
Vegetation,2671,4786,5468,3803,1848,2244,2088,5724,362998.318,3768494.193
Vegetation,2733,5277,6078,3802,1469,2128,1715,6516,363022.634,3768471.829
Vegetation,2572,5107,5853,3632,1439,2080,1650,6412,363020.834,3768450.220
Vegetation,2365,4356,5042,3435,1380,1775,1590,5431,362979.267,3768466.902
Vegetation,2195,3786,4308,3215,1381,1776,1575,5268,362974.508,3768501.939
Vegetation,2477,3656,4160,3523,1670,2068,2138,4728,363044.352,3768533.901
Vegetation,2658,5227,5963,3808,1492,2178,1704,6761,363016.429,3768469.590
Vegetation,2389,4725,5469,3475,1416,1920,1646,5983,363001.861,3768444.312
Vegetation,2239,4150,4961,3306,1205,1467,1388,4342,362977.808,3768458.152
Vegetation,2408,4286,4819,3460,1443,1965,1678,5609,362997.940,3768519.573
Vegetation,2349,4678,5432,3445,1403,1952,1548,6572,362998.629,3768456.198
Vegetation,2550,4661,5264,3621,1544,1991,1700,6148,362998.702,3768506.582
Vegetation,2523,4937,5603,3676,1600,2156,1881,6460,362994.916,3768465.900
Vegetation,2310,3985,4407,3411,1408,1869,1706,4841,363022.834,3768523.843
Vegetation,2442,4680,5346,3558,1513,2072,1734,6249,362984.890,3768468.639
Vegetation,2188,3739,4221,3253,1273,1662,1493,3875,363006.701,3768520.666
Vegetation,2535,4528,5177,3650,1427,1954,1602,5909,362984.329,3768491.640
Vegetation,2517,4616,5170,3619,1477,2030,1708,6065,363025.256,3768515.999
Vegetation,2701,4903,5599,3869,1574,1962,1735,5516,362998.472,3768487.321
Vegetation,2517,4616,5170,3619,1477,2030,1708,6065,363025.456,3768513.962
Vegetation,2701,4903,5599,3869,1574,1962,1735,5516,362993.100,3768482.525
Vegetation,2425,4060,4528,3529,1608,2074,2124,4607,363038.520,3768526.953
Vegetation,2737,4808,5433,3857,1797,2578,2188,5725,363005.419,3768493.026
Vegetation,2365,4356,5042,3435,1380,1775,1590,5431,362978.241,3768464.377
Vegetation,2733,5277,6078,3802,1469,2128,1715,6516,363027.395,3768474.659
Vegetation,2215,4341,5099,3277,1338,1740,1464,5579,362993.430,3768442.561
Vegetation,2120,3925,4606,3172,1262,1591,1447,4723,362990.867,3768435.259
Vegetation,2748,5137,5794,3827,1807,2528,2240,5946,363025.061,3768499.494
Vegetation,2671,4786,5468,3803,1848,2244,2088,5724,362993.400,3768494.250
Vegetation,2072,3800,4472,3086,1139,1320,1330,4257,362980.579,3768436.627
Vegetation,2404,4234,4785,3491,1406,1886,1615,5581,362976.324,3768488.311
Vegetation,2556,4073,4677,3637,1689,2266,2316,4672,363041.289,3768526.274
Vegetation,2462,4821,5457,3466,1422,1976,1601,5963,363032.585,3768448.776
Vegetation,2748,5137,5794,3827,1807,2528,2240,5946,363029.594,3768498.675
Vegetation,2548,5069,5842,3567,1372,1974,1526,6420,363031.707,3768454.023
Vegetation,2427,4307,4829,3470,1352,1712,1514,4924,363005.852,3768511.874
Vegetation,2763,4925,5542,3865,1728,2210,1998,5725,363013.224,3768492.800
Vegetation,2648,4776,5356,3717,1448,1978,1641,6104,363018.018,3768505.929
Vegetation,2663,5000,5632,3758,1508,2044,1740,6709,363026.086,3768509.186
Vegetation,2735,5213,5924,3895,1509,2184,1810,6448,363018.777,3768477.318
Vegetation,2412,4369,4956,3469,1306,1910,1524,6064,362980.938,3768508.184
Vegetation,2463,4417,4946,3523,1368,1792,1552,5413,363011.717,3768512.155
Vegetation,2517,4616,5170,3619,1477,2030,1708,6065,363020.985,3768516.019
Vegetation,2389,4725,5469,3475,1416,1920,1646,5983,363009.184,3768445.705
Vegetation,2733,5277,6078,3802,1469,2128,1715,6516,363029.859,3768471.049
Vegetation,2579,4660,5322,3721,1530,1886,1624,5476,362983.560,3768485.549
Vegetation,2666,5237,6048,3732,1466,2162,1687,6700,363026.478,3768460.580
Vegetation,2143,4112,4891,3189,1197,1417,1300,4615,362984.426,3768440.163
Vegetation,2550,4661,5264,3621,1544,1991,1700,6148,362999.087,3768507.332
Vegetation,2701,4903,5599,3869,1574,1962,1735,5516,362996.794,3768488.971
Vegetation,2463,4417,4946,3523,1368,1792,1552,5413,363017.911,3768517.443
Vegetation,2305,4029,4547,3335,1396,1798,1592,5119,362984.586,3768511.704
Vegetation,2671,4786,5468,3803,1848,2244,2088,5724,362994.199,3768497.805
Vegetation,2365,4356,5042,3435,1380,1775,1590,5431,362972.851,3768464.829
Vegetation,2365,4356,5042,3435,1380,1775,1590,5431,362976.972,3768460.056
Vegetation,2658,5227,5963,3808,1492,2178,1704,6761,363019.558,3768468.712
Vegetation,2641,5012,5659,3818,1618,2050,1861,6000,362995.881,3768471.585
Vegetation,2546,4765,5392,3683,1461,1926,1644,5700,362983.904,3768475.085
Vegetation,2195,3786,4308,3215,1381,1776,1575,5268,362973.066,3768508.019
Vegetation,2663,5000,5632,3758,1508,2044,1740,6709,363028.768,3768504.226
Vegetation,2610,4663,5233,3671,1552,2108,1872,5941,363003.966,3768503.294
Vegetation,2427,4307,4829,3470,1352,1712,1514,4924,363004.022,3768519.106
Vegetation,2170,4018,4696,3159,1342,1657,1620,4799,362975.908,3768438.871
Vegetation,2737,4808,5433,3857,1797,2578,2188,5725,363006.578,3768491.222
Vegetation,2771,5229,5943,3842,1877,2462,2258,5980,363024.375,3768484.109
Vegetation,2666,5237,6048,3732,1466,2162,1687,6700,363024.214,3768460.057
Vegetation,2671,4786,5468,3803,1848,2244,2088,5724,362993.257,3768490.132
Vegetation,2349,4678,5432,3445,1403,1952,1548,6572,362991.620,3768452.228
Vegetation,2546,4765,5392,3683,1461,1926,1644,5700,362984.674,3768470.413
Vegetation,2664,5122,5811,3776,1416,1977,1584,6892,363030.681,3768507.247
Vegetation,2143,4112,4891,3189,1197,1417,1300,4615,362986.198,3768443.923
